Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Phosphorous,Potassium,Fertilizer Name
30,67,50,Red,Groundnut,38,50,69,17-17-17
25,75,34,Clay,Groundnut,59,98,1,28-28
32,62,20,Sandy,Cotton,61,32,17,20-20
36,56,58,Sandy,Wheat,25,87,39,14-35-14
28,43,19,Clay,Pulses,5,70,61,DAP
20,43,19,Black,Sugarcane,59,35,6,28-28
33,66,70,Sandy,Sugarcane,21,19,53,17-17-17
39,32,15,Sandy,Cotton,4,97,34,DAP
34,51,49,Red,Rice,79,99,58,17-17-17
20,69,41,Red,Groundnut,16,63,77,DAP
25,30,20,Clay,Groundnut,18,66,32,DAP
25,62,15,Loamy,Wheat,53,100,94,17-17-17
23,47,37,Clay,Groundnut,87,98,24,17-17-17
39,46,52,Loamy,Sugarcane,37,98,65,20-20
37,32,70,Clay,Groundnut,55,97,30,20-20
34,76,37,Sandy,Maize,12,43,32,Urea
24,33,22,Loamy,Sugarcane,86,66,25,17-17-17
26,34,32,Black,Wheat,10,17,19,Urea
37,43,31,Clay,Pulses,11,21,35,DAP
31,31,31,Red,Maize,58,96,37,14-35-14
31,66,59,Red,Groundnut,91,74,84,20-20
32,75,16,Loamy,Rice,40,75,41,20-20
22,62,25,Black,Wheat,57,65,61,20-20
40,73,13,Loamy,Pulses,43,63,6,28-28
20,60,67,Sandy,Cotton,99,0,30,10-26-26
40,48,61,Red,Wheat,17,89,85,Urea
23,73,64,Loamy,Sugarcane,47,88,20,20-20
40,73,65,Loamy,Pulses,2,7,34,DAP
23,75,44,Red,Groundnut,30,47,40,20-20
35,34,45,Sandy,Cotton,10,53,10,DAP
36,51,58,Loamy,Groundnut,97,81,81,14-35-14
31,40,47,Sandy,Groundnut,26,55,10,20-20
30,76,38,Sandy,Maize,71,92,11,20-20
39,35,21,Black,Cotton,95,13,85,10-26-26
30,55,58,Sandy,Maize,13,91,49,Urea
25,41,11,Loamy,Maize,69,41,37,20-20
20,77,69,Sandy,Wheat,90,23,51,17-17-17
29,34,47,Red,Rice,99,97,58,14-35-14
39,38,39,Clay,Sugarcane,86,93,65,20-20
29,41,67,Loamy,Maize,12,13,17,Urea
37,49,40,Sandy,Pulses,16,26,42,DAP
34,30,10,Clay,Groundnut,84,96,62,20-20
27,78,53,Loamy,Pulses,61,0,98,10-26-26
31,69,67,Black,Cotton,61,30,31,20-20
29,67,28,Red,Wheat,8,27,13,Urea
20,48,47,Sandy,Sugarcane,82,24,1,28-28
33,47,46,Black,Pulses,5,37,81,DAP
26,30,34,Red,Maize,11,52,25,Urea
36,50,66,Clay,Maize,1,1,88,Urea
35,40,37,Sandy,Groundnut,27,94,94,17-17-17
33,64,52,Sandy,Wheat,46,74,55,14-35-14
39,42,39,Sandy,Rice,99,18,12,17-17-17
34,78,48,Clay,Maize,31,39,0,28-28
31,56,70,Clay,Groundnut,20,50,7,28-28
40,39,49,Loamy,Wheat,63,46,8,28-28
38,58,39,Red,Wheat,87,96,31,17-17-17
34,72,63,Clay,Pulses,18,26,80,DAP
29,40,26,Red,Pulses,17,19,80,DAP
36,37,70,Loamy,Rice,35,26,18,17-17-17
26,48,10,Sandy,Groundnut,38,64,19,20-20
26,44,18,Sandy,Wheat,72,30,87,14-35-14
29,80,30,Red,Rice,75,61,26,17-17-17
36,53,55,Sandy,Pulses,74,58,11,14-35-14
31,72,15,Clay,Rice,20,49,21,17-17-17
20,80,41,Red,Sugarcane,31,46,69,17-17-17
39,34,34,Sandy,Pulses,28,38,61,14-35-14
32,39,31,Sandy,Groundnut,40,55,93,17-17-17
38,78,25,Red,Groundnut,56,97,34,14-35-14
38,36,56,Red,Sugarcane,49,54,26,20-20
26,77,48,Black,Cotton,11,43,33,DAP
28,31,55,Sandy,Maize,41,77,57,17-17-17
22,30,14,Red,Wheat,5,85,63,Urea
36,32,13,Clay,Groundnut,78,31,18,14-35-14
28,47,42,Red,Pulses,10,66,98,DAP
28,77,42,Red,Sugarcane,34,26,39,17-17-17
22,54,29,Red,Sugarcane,63,10,63,10-26-26
38,35,17,Sandy,Wheat,49,68,30,20-20
21,44,25,Loamy,Rice,64,69,10,17-17-17
33,34,28,Black,Cotton,74,19,76,20-20
39,31,66,Sandy,Cotton,36,79,90,20-20
39,66,29,Loamy,Sugarcane,24,29,78,20-20
20,55,43,Red,Sugarcane,3,97,20,DAP
24,30,51,Loamy,Maize,47,94,70,14-35-14
20,67,51,Clay,Groundnut,43,69,81,14-35-14
23,68,23,Loamy,Pulses,83,51,93,17-17-17
34,56,41,Sandy,Sugarcane,85,46,30,14-35-14
22,64,21,Sandy,Rice,42,12,16,DAP
28,66,34,Loamy,Sugarcane,87,96,77,20-20
36,37,28,Red,Rice,63,35,31,17-17-17
24,32,29,Black,Pulses,83,17,29,17-17-17
38,74,31,Red,Pulses,74,51,92,20-20
32,48,32,Loamy,Sugarcane,50,41,77,20-20
34,40,43,Red,Sugarcane,5,22,39,DAP
30,58,30,Sandy,Pulses,35,93,36,20-20
38,50,20,Clay,Groundnut,50,71,1,28-28
30,42,41,Red,Sugarcane,42,89,20,17-17-17
35,59,55,Sandy,Cotton,62,71,36,20-20
28,68,13,Black,Groundnut,2,8,44,DAP
37,31,48,Black,Maize,32,39,39,20-20
20,49,20,Sandy,Pulses,71,58,1,28-28
21,55,17,Clay,Rice,35,3,36,DAP
20,66,62,Red,Pulses,52,4,31,10-26-26
40,54,11,Sandy,Wheat,91,76,66,17-17-17
29,73,69,Sandy,Cotton,92,48,94,20-20
32,46,55,Black,Sugarcane,86,45,15,14-35-14
28,33,34,Loamy,Wheat,49,21,8,28-28
27,30,35,Sandy,Groundnut,80,36,50,14-35-14
35,48,52,Black,Rice,29,36,61,17-17-17
33,48,31,Clay,Sugarcane,86,53,95,17-17-17
31,62,18,Sandy,Cotton,52,3,4,10-26-26
23,47,69,Loamy,Groundnut,87,3,44,10-26-26
38,52,13,Black,Sugarcane,84,34,4,28-28
25,47,48,Red,Sugarcane,59,98,96,17-17-17
26,33,47,Black,Maize,56,72,32,14-35-14
24,64,68,Clay,Maize,54,0,92,10-26-26
35,80,36,Loamy,Maize,21,49,48,20-20
28,71,40,Sandy,Sugarcane,80,2,81,10-26-26
34,30,60,Sandy,Maize,50,55,52,20-20
28,37,48,Clay,Cotton,62,39,90,20-20
25,71,52,Sandy,Sugarcane,50,40,82,20-20
36,70,68,Red,Pulses,40,13,28,10-26-26
26,40,44,Red,Maize,24,13,15,10-26-26
23,57,53,Red,Pulses,62,96,73,20-20
25,68,11,Black,Sugarcane,57,30,4,28-28
22,64,21,Sandy,Cotton,57,14,2,10-26-26
23,71,70,Red,Maize,63,83,43,20-20
29,72,13,Sandy,Sugarcane,67,91,67,14-35-14
26,41,42,Clay,Wheat,58,19,100,20-20
31,79,20,Clay,Sugarcane,72,8,83,10-26-26
27,42,53,Black,Sugarcane,8,73,96,DAP
26,57,21,Clay,Rice,60,61,38,17-17-17
39,69,19,Loamy,Wheat,91,39,97,20-20
28,34,47,Sandy,Pulses,33,62,43,20-20
25,34,13,Black,Rice,58,77,14,17-17-17
39,40,59,Red,Pulses,24,13,67,10-26-26
22,77,26,Sandy,Groundnut,25,28,83,20-20
22,49,15,Red,Cotton,62,65,64,14-35-14
24,69,10,Loamy,Pulses,13,66,80,DAP
25,67,70,Sandy,Pulses,57,4,65,10-26-26
20,50,37,Red,Cotton,90,61,20,14-35-14
21,75,67,Clay,Maize,63,40,43,17-17-17
38,65,53,Red,Cotton,11,98,82,DAP
30,69,43,Loamy,Rice,61,13,20,DAP
21,72,10,Sandy,Wheat,4,24,61,Urea
29,39,53,Sandy,Wheat,29,43,35,20-20
35,76,59,Clay,Groundnut,94,57,42,20-20
34,38,29,Black,Maize,60,23,21,14-35-14
36,42,42,Red,Groundnut,21,82,87,17-17-17
23,62,53,Loamy,Cotton,40,40,51,17-17-17
20,73,21,Red,Maize,45,16,32,14-35-14
24,57,26,Loamy,Wheat,19,11,6,Urea
31,47,22,Red,Sugarcane,72,73,17,17-17-17
29,46,18,Red,Pulses,25,37,7,28-28
36,66,26,Red,Rice,45,56,54,14-35-14
37,56,62,Clay,Rice,99,70,76,20-20
37,30,58,Loamy,Sugarcane,56,89,9,28-28
25,67,58,Red,Wheat,72,4,45,DAP
36,53,21,Loamy,Cotton,46,65,1,28-28
33,68,64,Sandy,Cotton,46,65,55,17-17-17
39,37,11,Sandy,Maize,1,53,65,Urea
21,43,27,Black,Groundnut,22,66,53,14-35-14
40,30,43,Red,Sugarcane,87,51,19,17-17-17
27,56,12,Red,Groundnut,86,17,56,20-20
34,49,17,Loamy,Rice,43,0,43,DAP
30,48,65,Sandy,Maize,6,18,1,Urea
25,43,53,Black,Maize,53,51,74,20-20
29,33,30,Clay,Wheat,59,15,16,20-20
34,80,48,Clay,Pulses,12,53,84,DAP
21,47,15,Loamy,Groundnut,47,17,95,17-17-17
39,76,63,Red,Pulses,24,58,19,20-20
20,51,37,Loamy,Pulses,16,46,41,DAP
20,46,51,Sandy,Rice,43,94,38,14-35-14
24,57,17,Sandy,Wheat,80,94,33,17-17-17
20,70,44,Loamy,Maize,99,19,76,20-20
25,38,54,Loamy,Sugarcane,66,78,79,17-17-17
37,30,13,Red,Maize,43,69,82,14-35-14
34,54,36,Black,Sugarcane,72,57,82,20-20
27,54,16,Black,Groundnut,43,12,24,10-26-26
20,44,46,Sandy,Groundnut,19,12,40,DAP
21,62,19,Red,Sugarcane,24,64,53,14-35-14
37,78,49,Black,Maize,71,73,83,17-17-17
28,43,36,Loamy,Groundnut,62,50,22,14-35-14
25,54,52,Clay,Sugarcane,3,7,99,DAP
35,53,10,Red,Cotton,27,16,89,14-35-14
28,72,22,Black,Wheat,96,32,70,14-35-14
36,39,37,Black,Pulses,13,92,34,DAP
31,57,22,Sandy,Pulses,42,29,35,20-20
26,48,15,Loamy,Pulses,67,67,88,14-35-14
24,76,49,Black,Pulses,52,53,46,17-17-17
22,70,36,Loamy,Cotton,16,7,36,DAP
36,62,33,Clay,Rice,19,82,42,Urea
36,58,49,Black,Maize,68,73,65,17-17-17
26,70,44,Red,Wheat,36,91,91,20-20
35,78,40,Loamy,Cotton,85,67,48,14-35-14
26,32,69,Sandy,Cotton,36,9,86,10-26-26
24,72,17,Red,Wheat,37,69,52,17-17-17
25,50,21,Loamy,Rice,60,68,1,28-28
27,66,21,Sandy,Pulses,76,1,20,10-26-26
39,61,21,Loamy,Sugarcane,77,60,59,14-35-14
37,73,39,Clay,Pulses,32,66,86,20-20
28,67,41,Sandy,Pulses,62,3,100,10-26-26
23,75,46,Black,Sugarcane,51,74,5,28-28
31,76,14,Sandy,Wheat,31,42,34,14-35-14
34,38,49,Sandy,Sugarcane,84,20,37,20-20
39,33,32,Loamy,Cotton,93,48,56,17-17-17
40,74,62,Clay,Groundnut,32,7,12,10-26-26
20,76,45,Loamy,Groundnut,43,16,8,28-28
28,73,29,Loamy,Rice,31,73,6,28-28
31,51,31,Loamy,Sugarcane,49,71,86,20-20
27,53,47,Clay,Wheat,22,4,34,DAP
34,55,53,Clay,Pulses,72,67,25,14-35-14
28,70,40,Sandy,Sugarcane,90,89,27,17-17-17
33,35,23,Red,Maize,25,17,93,17-17-17
20,48,41,Sandy,Pulses,56,79,37,14-35-14
21,73,54,Sandy,Wheat,67,31,70,20-20
21,46,60,Black,Wheat,84,37,57,17-17-17
23,44,11,Sandy,Sugarcane,46,83,36,17-17-17
28,69,54,Loamy,Pulses,28,30,74,14-35-14
25,75,12,Sandy,Rice,33,18,93,14-35-14
38,59,25,Clay,Maize,40,23,57,20-20
20,58,55,Black,Groundnut,56,51,56,17-17-17
37,75,46,Loamy,Rice,14,1,44,Urea
32,35,21,Loamy,Sugarcane,8,40,34,DAP
30,42,21,Black,Maize,71,4,8,10-26-26
29,50,30,Black,Wheat,68,79,39,20-20
25,51,54,Sandy,Maize,77,83,94,14-35-14
38,71,11,Loamy,Cotton,49,54,82,20-20
23,51,68,Clay,Groundnut,28,84,87,14-35-14
31,76,50,Black,Cotton,95,31,87,20-20
24,60,42,Sandy,Cotton,35,11,83,10-26-26
35,42,69,Loamy,Rice,47,27,40,20-20
34,54,36,Sandy,Groundnut,82,4,9,10-26-26
40,68,11,Clay,Maize,64,85,45,20-20
27,32,32,Sandy,Pulses,27,61,24,14-35-14
22,47,60,Red,Wheat,79,93,42,17-17-17
21,51,54,Black,Groundnut,29,41,63,17-17-17
39,37,17,Clay,Cotton,22,10,47,10-26-26
33,49,55,Loamy,Sugarcane,83,59,42,20-20
36,64,43,Black,Rice,60,4,49,DAP
28,33,32,Black,Sugarcane,68,57,65,14-35-14
37,68,48,Red,Pulses,7,86,71,DAP
20,40,51,Clay,Cotton,53,22,0,28-28
38,75,28,Sandy,Groundnut,95,99,34,14-35-14
22,58,18,Clay,Cotton,66,40,9,28-28
24,44,24,Sandy,Pulses,51,30,71,17-17-17
35,31,35,Sandy,Maize,75,40,33,14-35-14
26,57,60,Black,Wheat,38,56,12,20-20
35,51,61,Red,Wheat,68,48,48,14-35-14
38,53,49,Black,Rice,10,52,43,Urea
35,61,47,Red,Maize,0,60,19,Urea
28,70,33,Loamy,Rice,63,42,1,28-28
39,50,13,Loamy,Pulses,43,97,14,17-17-17
23,68,38,Loamy,Cotton,22,2,11,10-26-26
35,73,31,Loamy,Wheat,50,88,69,20-20
37,50,28,Black,Wheat,94,94,50,17-17-17
20,75,39,Clay,Cotton,69,81,44,20-20
30,52,14,Red,Wheat,1,83,83,Urea
28,50,32,Sandy,Cotton,72,17,94,17-17-17
20,37,20,Loamy,Sugarcane,51,9,61,10-26-26
29,44,67,Loamy,Maize,65,7,83,10-26-26
31,34,17,Loamy,Maize,13,78,29,Urea
37,65,13,Red,Rice,14,85,34,Urea
33,44,48,Clay,Wheat,73,78,41,17-17-17
21,65,18,Sandy,Rice,5,76,51,Urea
33,45,55,Loamy,Cotton,59,88,74,14-35-14
26,64,42,Red,Pulses,14,31,58,DAP
40,35,25,Sandy,Maize,6,9,13,Urea
38,35,68,Sandy,Maize,36,45,100,14-35-14
35,50,70,Red,Wheat,30,12,23,DAP
26,71,10,Black,Wheat,0,71,66,Urea
36,34,66,Black,Cotton,74,44,19,17-17-17
33,70,13,Sandy,Groundnut,70,14,64,10-26-26
37,37,39,Red,Rice,74,1,56,DAP
20,57,10,Loamy,Maize,1,53,42,Urea
22,64,52,Red,Cotton,55,11,94,10-26-26
24,65,54,Sandy,Pulses,67,91,8,28-28
37,65,36,Loamy,Groundnut,48,63,48,20-20
26,53,24,Sandy,Pulses,8,96,80,DAP
40,50,44,Loamy,Groundnut,28,93,85,20-20
21,43,31,Black,Sugarcane,5,33,73,DAP
23,48,30,Sandy,Groundnut,15,30,11,DAP
21,49,23,Loamy,Sugarcane,37,42,51,14-35-14
30,64,54,Red,Rice,24,16,32,17-17-17
33,69,19,Clay,Maize,53,53,39,20-20
36,48,56,Red,Groundnut,44,46,32,14-35-14
30,56,64,Red,Wheat,10,37,65,Urea
24,48,51,Black,Rice,87,40,60,17-17-17
40,80,50,Loamy,Maize,90,62,2,28-28
38,55,59,Red,Maize,40,54,95,14-35-14
29,78,43,Clay,Pulses,40,17,44,20-20
34,54,46,Black,Pulses,67,23,75,14-35-14
34,49,16,Black,Cotton,95,28,27,17-17-17
27,64,14,Red,Maize,96,57,19,17-17-17
32,32,68,Clay,Sugarcane,91,6,78,10-26-26
21,79,35,Sandy,Rice,44,65,99,20-20
28,44,15,Clay,Pulses,90,4,23,10-26-26
26,77,22,Sandy,Sugarcane,24,24,60,20-20
33,71,54,Black,Maize,53,27,21,17-17-17
38,78,57,Sandy,Cotton,33,46,41,20-20
22,69,37,Sandy,Sugarcane,18,90,8,DAP
20,76,17,Red,Cotton,34,33,95,17-17-17
28,43,32,Sandy,Groundnut,64,21,58,14-35-14
36,52,14,Sandy,Pulses,18,69,93,DAP
22,72,28,Black,Wheat,55,8,53,DAP
37,35,48,Loamy,Wheat,62,36,19,14-35-14
30,47,64,Black,Maize,15,23,19,Urea
40,35,66,Clay,Cotton,66,31,70,20-20
22,43,54,Loamy,Pulses,82,27,40,14-35-14
24,59,41,Black,Sugarcane,9,100,19,DAP
23,48,32,Clay,Pulses,77,87,14,17-17-17
33,67,57,Sandy,Maize,27,31,34,20-20
26,37,39,Sandy,Sugarcane,42,91,80,14-35-14
21,47,14,Loamy,Wheat,86,14,2,DAP
25,44,41,Sandy,Pulses,100,87,28,20-20
24,44,45,Red,Pulses,99,14,74,10-26-26
28,53,64,Black,Pulses,51,9,5,10-26-26
25,38,70,Black,Maize,39,86,59,20-20
31,68,30,Clay,Sugarcane,13,61,43,DAP
38,70,24,Red,Rice,85,19,8,28-28
31,68,64,Black,Groundnut,94,74,57,14-35-14
25,42,57,Sandy,Wheat,60,75,100,20-20
35,57,45,Sandy,Pulses,46,7,54,10-26-26
31,75,13,Clay,Groundnut,82,68,54,20-20
34,79,24,Black,Groundnut,68,1,55,10-26-26
24,33,62,Clay,Rice,80,65,79,20-20
35,32,66,Black,Wheat,63,94,98,14-35-14
23,39,23,Black,Wheat,54,88,98,17-17-17
21,63,67,Red,Rice,9,75,67,Urea
33,63,10,Sandy,Rice,60,2,60,DAP
20,66,40,Loamy,Wheat,16,30,88,Urea
35,62,29,Red,Rice,2,87,9,Urea
20,40,28,Clay,Rice,45,19,80,14-35-14
38,32,31,Loamy,Cotton,54,46,57,14-35-14
20,77,11,Black,Cotton,20,72,27,17-17-17
30,74,27,Sandy,Groundnut,93,88,17,17-17-17
30,77,43,Loamy,Maize,65,31,82,14-35-14
36,72,28,Sandy,Maize,96,98,31,14-35-14
31,39,24,Clay,Cotton,10,17,51,DAP
28,65,28,Sandy,Cotton,99,31,89,14-35-14
31,54,70,Black,Maize,16,37,95,Urea
27,48,64,Loamy,Rice,67,11,94,DAP
27,57,45,Sandy,Groundnut,32,87,0,28-28
29,59,59,Black,Sugarcane,19,11,5,DAP
26,63,60,Clay,Pulses,71,36,45,14-35-14
21,32,61,Sandy,Rice,1,16,13,Urea
36,45,35,Red,Rice,35,44,89,20-20
35,37,50,Sandy,Cotton,57,76,70,20-20
27,80,15,Black,Pulses,30,30,43,20-20
35,71,47,Loamy,Rice,63,82,44,14-35-14
40,39,33,Red,Wheat,30,21,80,20-20
37,69,24,Black,Maize,6,31,69,Urea
29,40,64,Sandy,Pulses,83,10,44,10-26-26
25,70,61,Clay,Pulses,61,93,94,14-35-14
38,47,62,Sandy,Rice,16,11,12,Urea
32,64,60,Black,Rice,26,10,95,DAP
36,67,11,Sandy,Groundnut,93,34,20,17-17-17
29,80,46,Black,Cotton,54,47,74,14-35-14
39,72,61,Clay,Cotton,60,39,60,17-17-17
24,33,54,Black,Groundnut,44,74,2,28-28
34,78,65,Clay,Groundnut,4,65,20,DAP
24,75,54,Clay,Sugarcane,58,64,30,14-35-14
30,57,15,Sandy,Cotton,61,71,72,20-20
35,37,46,Loamy,Cotton,77,85,96,14-35-14
29,37,26,Black,Maize,8,0,30,Urea
25,71,46,Black,Sugarcane,52,58,43,14-35-14
34,76,46,Loamy,Cotton,16,41,20,DAP
37,59,61,Loamy,Wheat,64,50,70,20-20
32,32,18,Clay,Groundnut,97,4,30,10-26-26
32,44,36,Clay,Rice,59,91,63,14-35-14
39,63,42,Sandy,Wheat,13,90,19,Urea
33,53,50,Loamy,Maize,40,27,11,20-20
32,42,40,Black,Cotton,15,61,23,DAP
20,61,49,Loamy,Maize,11,17,72,Urea
29,53,26,Black,Cotton,42,35,61,14-35-14
35,72,66,Clay,Sugarcane,82,7,65,10-26-26
34,69,12,Clay,Rice,27,60,79,20-20
26,41,15,Clay,Cotton,19,100,81,DAP
21,33,69,Sandy,Pulses,36,93,64,14-35-14
29,80,49,Clay,Pulses,34,52,19,14-35-14
22,78,60,Loamy,Groundnut,82,45,0,28-28
28,66,56,Black,Pulses,14,29,16,DAP
34,59,58,Loamy,Maize,21,25,36,14-35-14
28,64,70,Sandy,Groundnut,54,81,46,20-20
22,31,22,Black,Rice,36,13,33,DAP
31,68,58,Clay,Sugarcane,95,50,56,14-35-14
34,39,48,Loamy,Rice,83,57,91,14-35-14
27,76,20,Black,Cotton,79,92,49,14-35-14
29,75,10,Loamy,Cotton,76,60,83,14-35-14
25,80,26,Black,Groundnut,28,33,28,14-35-14
32,64,53,Black,Wheat,64,66,61,17-17-17
20,50,19,Sandy,Cotton,82,98,5,28-28
39,40,32,Sandy,Sugarcane,63,62,81,20-20
20,59,56,Black,Groundnut,56,87,29,17-17-17
37,62,58,Sandy,Wheat,61,33,23,17-17-17
36,47,57,Black,Cotton,57,94,48,17-17-17
27,66,38,Black,Cotton,81,37,60,20-20
29,79,64,Loamy,Maize,18,77,92,Urea
23,62,51,Red,Maize,39,18,66,17-17-17
28,41,49,Clay,Cotton,91,55,17,17-17-17
32,60,68,Black,Maize,97,11,65,10-26-26
20,57,32,Loamy,Wheat,81,6,56,DAP
37,61,20,Red,Wheat,69,90,90,14-35-14
36,45,59,Red,Pulses,85,11,8,10-26-26
29,43,54,Black,Maize,24,83,61,20-20
24,75,65,Sandy,Groundnut,7,73,56,DAP
37,71,59,Red,Sugarcane,70,56,58,20-20
31,50,59,Clay,Rice,89,16,44,17-17-17
21,55,56,Clay,Cotton,78,71,64,17-17-17
29,43,60,Black,Cotton,64,9,68,10-26-26
32,51,50,Black,Sugarcane,58,44,74,17-17-17
36,30,66,Loamy,Rice,47,44,23,17-17-17
36,66,47,Loamy,Wheat,1,27,92,Urea
27,31,68,Red,Pulses,68,95,18,20-20
30,34,55,Red,Rice,30,78,5,28-28
31,78,33,Black,Wheat,16,84,23,Urea
30,31,55,Clay,Sugarcane,67,80,96,17-17-17
21,40,37,Clay,Maize,39,48,46,20-20
25,37,26,Sandy,Pulses,71,87,100,14-35-14
28,33,16,Black,Groundnut,91,82,7,28-28
21,43,12,Sandy,Sugarcane,35,58,39,14-35-14
35,70,59,Red,Pulses,35,39,72,14-35-14
40,39,22,Clay,Sugarcane,70,97,57,20-20
35,30,28,Red,Pulses,87,75,46,14-35-14
23,57,68,Sandy,Cotton,9,70,93,DAP
40,45,38,Black,Maize,74,97,59,14-35-14
22,40,67,Black,Sugarcane,86,5,60,10-26-26
29,45,66,Clay,Maize,75,99,86,20-20
32,70,27,Loamy,Pulses,43,92,55,20-20
23,73,24,Loamy,Maize,62,66,99,14-35-14
22,50,69,Loamy,Rice,63,88,66,20-20
35,70,21,Black,Wheat,57,37,0,28-28
32,54,34,Loamy,Wheat,29,87,37,14-35-14
20,69,26,Loamy,Pulses,35,51,54,20-20
30,43,35,Clay,Maize,64,55,30,17-17-17
27,79,48,Clay,Groundnut,23,96,53,14-35-14
30,31,41,Red,Sugarcane,9,13,30,DAP
28,74,23,Sandy,Rice,14,0,51,Urea
31,71,40,Clay,Pulses,7,81,51,DAP
24,34,23,Loamy,Groundnut,92,77,24,17-17-17
39,33,16,Black,Pulses,0,79,42,DAP
35,67,70,Sandy,Maize,80,1,70,10-26-26
31,80,58,Loamy,Groundnut,30,31,84,14-35-14
20,49,30,Clay,Rice,87,66,11,20-20
27,43,20,Red,Rice,82,4,47,DAP
23,39,20,Sandy,Wheat,17,91,81,Urea
30,58,41,Sandy,Maize,26,44,26,17-17-17
39,54,25,Sandy,Rice,41,51,88,17-17-17
36,65,49,Black,Sugarcane,50,7,74,10-26-26
32,32,51,Loamy,Rice,52,89,92,17-17-17
23,76,48,Sandy,Sugarcane,29,17,46,20-20
39,54,66,Clay,Maize,9,56,99,Urea
20,76,41,Black,Rice,35,19,34,20-20
37,67,13,Sandy,Pulses,97,47,77,17-17-17
32,54,64,Loamy,Pulses,33,13,12,10-26-26
37,69,57,Sandy,Sugarcane,13,54,48,DAP
38,53,35,Loamy,Groundnut,57,6,75,10-26-26
40,44,67,Loamy,Rice,88,47,76,14-35-14
21,78,20,Black,Pulses,28,10,33,10-26-26
38,58,26,Sandy,Rice,4,13,4,Urea
34,70,14,Red,Pulses,95,46,90,17-17-17
32,38,32,Black,Sugarcane,31,36,54,14-35-14
36,76,42,Sandy,Rice,52,85,50,17-17-17
24,56,36,Loamy,Pulses,45,23,41,14-35-14
32,53,43,Clay,Rice,9,0,54,Urea
36,43,18,Red,Groundnut,9,52,58,DAP
34,77,68,Black,Groundnut,68,100,73,20-20
21,74,69,Clay,Pulses,35,91,52,17-17-17
32,66,68,Sandy,Rice,10,98,46,Urea
23,65,61,Black,Sugarcane,61,97,31,14-35-14
40,30,16,Loamy,Pulses,63,52,32,14-35-14
40,46,52,Sandy,Wheat,83,33,22,20-20
34,30,64,Black,Wheat,12,15,68,Urea
27,31,30,Sandy,Groundnut,58,19,77,14-35-14
34,36,20,Black,Pulses,34,83,94,17-17-17
20,53,44,Sandy,Groundnut,25,19,29,20-20
24,57,44,Black,Rice,21,85,48,17-17-17
26,75,18,Loamy,Wheat,90,81,37,20-20
38,52,56,Loamy,Sugarcane,21,51,75,20-20
27,58,26,Loamy,Groundnut,15,30,1,DAP
34,37,44,Clay,Pulses,100,24,33,17-17-17
38,42,14,Sandy,Wheat,69,71,59,14-35-14
22,32,51,Sandy,Cotton,75,98,88,14-35-14
30,41,55,Sandy,Wheat,46,53,85,20-20
29,64,35,Red,Wheat,44,11,67,DAP
36,33,33,Red,Cotton,6,40,77,DAP
20,72,26,Sandy,Groundnut,91,62,73,17-17-17
33,42,54,Loamy,Maize,85,89,84,20-20
24,67,43,Red,Pulses,83,60,71,14-35-14
26,78,29,Black,Sugarcane,11,92,86,DAP
35,70,43,Loamy,Groundnut,53,52,27,20-20
40,52,58,Black,Sugarcane,29,3,10,10-26-26
26,36,23,Black,Rice,36,0,31,DAP
36,72,55,Sandy,Maize,83,34,35,14-35-14
26,32,23,Black,Groundnut,44,38,57,20-20
38,38,41,Black,Maize,98,67,7,28-28
21,54,68,Loamy,Maize,93,62,39,17-17-17
33,62,62,Loamy,Sugarcane,5,27,8,DAP
35,42,21,Sandy,Cotton,13,92,89,DAP
40,49,18,Sandy,Cotton,19,1,96,DAP
39,80,43,Loamy,Rice,73,45,83,17-17-17
32,49,17,Loamy,Pulses,77,78,23,20-20
20,79,51,Loamy,Sugarcane,53,78,25,14-35-14
21,49,19,Sandy,Pulses,67,15,40,17-17-17
32,55,11,Sandy,Pulses,27,84,51,20-20
22,72,56,Clay,Rice,37,97,59,17-17-17
20,36,51,Red,Maize,0,86,39,Urea
33,79,41,Sandy,Cotton,52,4,32,10-26-26
26,65,58,Sandy,Groundnut,6,81,35,DAP
30,59,55,Red,Groundnut,25,68,74,17-17-17
30,76,12,Black,Sugarcane,83,51,14,20-20
28,48,29,Black,Cotton,2,18,47,DAP
32,68,28,Clay,Pulses,57,73,95,14-35-14
25,67,64,Loamy,Rice,89,17,87,20-20
25,57,64,Clay,Pulses,59,48,88,14-35-14
39,37,34,Black,Wheat,17,36,35,Urea
36,42,32,Sandy,Wheat,22,97,73,14-35-14
28,34,69,Red,Sugarcane,38,53,80,17-17-17
35,42,18,Black,Pulses,21,42,37,14-35-14
22,50,65,Loamy,Groundnut,18,27,82,DAP
31,73,35,Black,Sugarcane,18,51,77,DAP
36,71,26,Black,Wheat,52,96,70,20-20
29,40,31,Clay,Pulses,89,38,87,17-17-17
31,64,56,Black,Pulses,74,32,76,20-20
34,64,65,Sandy,Maize,27,6,15,10-26-26
39,64,54,Loamy,Cotton,20,17,82,17-17-17
28,64,27,Red,Wheat,5,6,99,Urea
30,39,18,Red,Wheat,30,23,27,17-17-17
28,40,67,Black,Groundnut,33,53,33,20-20
22,52,61,Black,Wheat,42,23,22,20-20
27,65,24,Loamy,Cotton,37,61,37,14-35-14
35,39,38,Red,Groundnut,12,90,34,DAP
27,40,25,Loamy,Cotton,32,62,32,14-35-14
